session_id,player_id,game_id,play_time_minutes,score
17545,1562,13,19,466
17546,3946,19,29,322
17547,2677,19,167,887
17548,1319,47,112,249
17549,122,1,59,66
17550,4255,35,67,922
17551,3728,18,51,785
17552,307,49,120,34
17553,3983,32,68,380
17554,1113,32,26,811
17555,4847,8,110,609
17556,1897,11,81,989
17557,4687,20,78,903
17558,346,8,84,638
17559,3912,28,131,84
17560,149,21,134,429
17561,1040,38,130,722
17562,1391,38,118,554
17563,3905,6,119,239
17564,4877,2,157,301
17565,118,10,65,39
17566,704,42,9,733
17567,4384,9,32,823
17568,2956,3,85,154
17569,2025,2,19,147
17570,4539,36,124,717
17571,4997,8,42,824
17572,4397,9,155,11
17573,4346,26,18,752
17574,1958,34,36,534
17575,4782,48,48,11
17576,2800,30,96,116
17577,998,38,122,107
17578,406,8,120,683
17579,2849,3,127,38
17580,244,11,120,553
17581,2415,25,106,733
17582,3857,5,8,47
17583,1606,12,119,346
17584,433,30,63,855
17585,4279,27,79,834
17586,2807,43,161,477
17587,1142,5,151,546
17588,4127,20,149,767
17589,3025,21,8,864
17590,1173,3,176,804
17591,3457,41,8,935
17592,4198,50,144,783
17593,1096,44,51,943
17594,3906,4,139,17
17595,2853,24,144,913
17596,2456,7,75,909
17597,3924,24,58,735
17598,1391,11,67,126
17599,4926,2,147,331
17600,2837,44,169,809
17601,618,41,60,1
17602,2597,6,77,52
17603,4387,7,101,729
17604,2470,38,106,982
17605,4277,18,84,59
17606,2703,45,35,546
17607,3166,9,19,959
17608,260,28,134,672
17609,3179,19,17,296
17610,2292,4,9,702
17611,4431,4,165,856
17612,1047,13,36,771
17613,4367,28,110,276
17614,4058,11,25,623
17615,3212,2,45,643
17616,1408,6,91,606
17617,1401,12,170,823
17618,1010,40,165,752
17619,3407,37,140,462
17620,3603,24,40,259
17621,4228,9,37,131
17622,2816,26,33,235
17623,1745,4,99,770
17624,2549,41,61,755
17625,1546,44,76,54
17626,135,4,94,708
17627,4863,49,118,82
17628,2860,34,119,509
17629,3479,22,175,869
17630,4866,13,130,287
17631,2142,15,128,379
17632,1265,40,158,313
17633,1773,38,120,456
17634,165,41,107,962
17635,4421,43,6,929
17636,2988,44,94,190
17637,620,2,22,216
17638,231,2,49,244
17639,2781,43,19,777
17640,3152,8,139,31
17641,1378,38,159,260
17642,1892,18,44,156
17643,3753,29,21,134
17644,3973,11,164,910
17645,3233,6,148,769
17646,403,9,82,265
17647,2775,22,109,394
17648,4481,46,86,52
17649,2608,25,90,311
17650,1191,31,84,39
17651,389,21,53,185
17652,3405,38,53,246
17653,1774,19,158,980
17654,790,10,47,587
17655,1495,46,74,963
17656,2752,37,75,603
17657,1548,12,13,732
17658,821,19,176,716
17659,4037,2,94,625
17660,4958,15,6,593
17661,1480,38,168,410
17662,2370,8,7,386
17663,4066,46,153,226
17664,3131,35,13,422
17665,1464,38,16,533
17666,1908,43,169,208
17667,3066,30,169,475
17668,3646,9,108,444
17669,4029,30,60,421
17670,3966,49,109,783
17671,4847,19,67,891
17672,1317,29,158,324
17673,182,2,50,639
17674,2655,28,64,341
17675,961,8,36,759
17676,4201,25,95,272
17677,2655,10,179,700
17678,3295,22,65,330
17679,990,35,98,469
17680,4580,42,136,427
17681,1726,24,134,299
17682,707,26,155,739
17683,4116,31,59,808
17684,4848,23,45,493
17685,4331,2,169,747
17686,1621,39,143,233
17687,4702,33,168,871
17688,4650,24,19,182
17689,3422,12,105,770
17690,4682,37,71,90
17691,3581,9,116,108
17692,423,44,162,751
17693,4016,43,61,504
17694,3197,44,37,12
17695,4554,3,69,460
17696,1915,44,5,178
17697,2602,23,135,181
17698,4011,24,13,477
17699,4086,33,36,657
17700,4942,30,81,807
17701,3183,38,49,96
17702,4647,43,99,208
17703,3751,2,25,887
17704,2059,40,27,905
17705,1646,22,158,424
17706,4593,11,121,43
17707,3088,12,108,471
17708,2793,19,34,745
17709,2537,20,119,604
17710,3260,9,73,135
17711,2512,43,156,675
17712,2091,18,78,951
17713,4635,41,68,909
17714,568,47,167,540
17715,121,18,154,902
17716,316,40,43,728
17717,621,36,59,937
17718,4064,27,11,541
17719,454,13,43,247
17720,2735,47,152,219
17721,2672,8,108,969
17722,4708,48,100,558
17723,959,43,147,673
17724,2009,23,153,887
17725,4743,13,38,445
17726,763,7,39,143
17727,1361,50,119,759
17728,4336,40,9,73
17729,2052,2,60,28
17730,197,3,87,761
17731,261,42,11,120
17732,3909,39,57,14
17733,4190,23,176,219
17734,1281,7,110,306
17735,136,4,46,823
17736,2546,8,22,471
17737,3486,32,10,681
17738,369,19,136,915
17739,3663,12,146,686
17740,4864,10,173,831
17741,3455,14,179,628
17742,4769,27,101,348
17743,4607,44,57,1
17744,4809,21,25,877
17745,4916,20,145,31
17746,545,4,147,878
17747,4600,19,103,309
17748,3424,29,177,809
17749,4901,7,88,669
17750,4806,33,178,264
17751,2373,8,135,274
17752,4484,11,149,645
17753,4336,33,149,967
17754,1098,25,24,353
17755,2079,33,8,441
17756,2527,36,79,768
17757,4164,26,19,396
17758,3712,36,61,773
17759,3054,11,177,610
17760,1944,30,31,156
17761,1720,33,24,193
17762,291,10,112,506
17763,3690,29,83,73
17764,975,25,138,286
17765,415,32,22,583
17766,851,4,90,424
17767,3778,39,53,383
17768,2729,34,156,806
17769,4642,22,15,824
17770,3961,13,150,636
17771,742,36,39,667
17772,592,6,59,542
17773,750,17,99,12
17774,2220,26,32,70
17775,838,24,92,50
17776,3131,9,168,576
17777,3482,2,113,556
17778,534,20,28,624
17779,4461,27,165,564
17780,4463,6,120,440
17781,1774,50,169,281
17782,2344,27,145,621
17783,2654,24,20,143
17784,2571,15,116,779
17785,265,48,175,757
17786,3596,33,77,271
17787,2035,42,54,481
17788,3203,10,115,437
17789,382,21,17,346
17790,3297,6,75,51
17791,1167,30,167,728
17792,2479,23,39,594
17793,389,36,28,454
17794,2072,46,43,505
17795,395,49,151,587
17796,3658,3,176,365
17797,3257,26,130,663
17798,4020,34,178,113
17799,2240,30,177,569
17800,4817,18,164,678
17801,2860,17,9,452
17802,2394,45,80,768
17803,4569,42,108,454
17804,2051,21,138,495
17805,3122,24,86,345
17806,925,4,11,599
17807,4972,49,19,188
17808,3576,48,77,559
17809,3283,25,24,573
17810,3752,24,63,720
17811,3355,46,8,899
17812,4475,27,110,207
17813,3398,31,44,483
17814,3769,47,69,68
17815,4221,35,39,68
17816,2982,20,48,51
17817,4576,16,11,618
17818,3473,31,154,557
17819,2618,7,27,144
17820,3500,18,69,488
17821,3593,8,92,596
17822,432,27,24,29
17823,1113,14,36,688
17824,4697,18,101,434
17825,4952,1,168,544
17826,2054,31,150,876
17827,4254,20,101,982
17828,4319,6,165,825
17829,2450,45,73,361
17830,545,1,86,860
17831,3159,19,13,745
17832,2629,39,46,678
17833,3452,27,131,741
17834,538,16,114,248
17835,1437,14,136,710
17836,2816,34,178,36
17837,3766,7,76,966
17838,3063,20,156,14
17839,260,31,76,444
17840,4922,22,128,92
17841,4412,20,27,777
17842,4842,15,111,787
17843,719,25,102,633
17844,2728,46,147,236
17845,2902,1,55,648
17846,461,17,127,709
17847,2855,16,54,787
17848,4068,37,179,575
17849,1703,21,87,852
17850,3248,27,29,631
17851,2978,35,43,646
17852,1815,24,72,613
17853,3481,2,178,63
17854,1742,46,76,303
17855,4072,25,123,225
17856,30,19,110,302
17857,3494,45,17,191
17858,982,13,170,322
17859,231,29,40,684
17860,2777,32,169,272
17861,1252,6,174,434
17862,4495,9,124,426
17863,4191,1,113,705
17864,1964,24,128,873
17865,4571,10,23,125
17866,3167,35,41,203
17867,1779,6,105,908
17868,4871,48,89,741
17869,1148,20,43,483
17870,2848,38,158,843
17871,3851,12,46,538
17872,2992,3,57,89
17873,3071,18,54,558
17874,621,21,109,626
17875,964,35,111,39
17876,2861,37,161,580
17877,2143,19,134,159
17878,1501,25,22,99
17879,3190,18,64,507
17880,1327,40,120,300
17881,122,30,146,869
17882,4314,42,122,243
17883,1077,42,172,335
17884,3198,34,34,841
17885,1183,10,33,505
17886,795,22,161,379
17887,1625,50,23,548
17888,4272,4,94,142
17889,292,3,114,330
17890,491,49,62,499
17891,2809,49,120,264
17892,3429,28,44,81
17893,634,22,13,736
17894,3500,12,125,822
17895,2173,49,114,136
17896,3387,13,112,831
17897,3908,41,163,40
17898,4700,33,82,782
17899,3469,47,99,35
17900,491,19,147,931
17901,4661,41,38,576
17902,4264,17,66,923
17903,759,47,78,32
17904,1198,34,61,576
17905,3444,4,153,437
17906,1905,39,107,122
17907,1651,8,58,901
17908,4276,33,169,382
17909,3192,1,172,330
17910,28,5,24,175
17911,2751,32,113,858
17912,2705,40,150,452
17913,2880,1,176,73
17914,4358,35,21,155
17915,3726,22,46,527
17916,2674,29,160,874
17917,2833,17,25,25
17918,3110,30,169,689
17919,4293,35,155,53
17920,3597,1,115,859
17921,3696,4,52,205
17922,1461,9,63,652
17923,2922,45,132,192
17924,1434,32,116,802
17925,4429,5,56,718
17926,3537,14,21,28
17927,1182,26,42,670
17928,3406,23,133,267
17929,4175,46,79,68
17930,3915,22,165,749
17931,4293,27,99,31
17932,3192,25,48,265
17933,1784,36,92,132
17934,3723,4,24,282
17935,4322,32,179,166
17936,2643,9,73,788
17937,3712,2,174,15
17938,2961,42,158,796
17939,4831,50,53,249
17940,1580,39,110,462
17941,1620,46,75,613
17942,2967,25,22,636
17943,4316,47,106,582
17944,2341,10,99,209
17945,1228,37,13,498
17946,1729,25,70,594
17947,3586,40,64,208
17948,202,29,112,525
17949,3161,37,41,296
17950,3274,5,179,879
17951,1714,14,33,585
17952,753,33,67,472
17953,115,27,19,680
17954,3981,5,13,171
17955,2819,44,84,840
17956,469,15,70,271
17957,426,3,5,125
17958,1576,1,125,879
17959,1866,24,13,535
17960,834,12,61,276
17961,4107,45,152,698
17962,3704,14,125,504
17963,1409,42,6,886
17964,3482,20,5,481
17965,2171,14,78,934
17966,604,14,58,883
17967,213,45,23,838
17968,3902,35,22,646
17969,3739,19,28,411
17970,2755,20,131,434
17971,4636,42,56,162
17972,4802,44,24,953
17973,1759,23,143,265
17974,4594,34,77,677
17975,3069,1,20,799
17976,782,4,145,317
17977,4222,40,10,97
17978,3431,17,29,763
17979,1527,26,67,599
17980,841,14,179,119
17981,1342,46,19,883
17982,4108,32,58,561
17983,1501,36,175,40
17984,516,20,132,46
17985,3463,16,18,488
17986,3080,19,38,769
17987,1148,45,134,681
17988,3444,39,24,515
17989,3257,24,110,512
17990,2595,14,20,917
17991,3657,29,162,266
17992,1549,42,107,111
17993,2087,14,55,10
17994,3156,11,135,876
17995,2351,11,81,13
17996,979,47,132,602
17997,2306,40,125,480
17998,3884,24,50,731
17999,3048,22,44,342
18000,2590,49,33,760
18001,2007,21,155,72
18002,2600,6,149,826
18003,2509,14,97,657
18004,4320,9,73,60
18005,2140,35,89,279
18006,280,44,70,26
18007,1194,36,155,290
18008,1758,25,79,963
18009,2046,15,155,21
18010,248,45,139,522
18011,1385,28,175,635
18012,1373,50,38,635
18013,2914,14,106,454
18014,3673,13,109,872
18015,45,41,117,185
18016,2086,31,55,484
18017,4512,5,176,609
18018,2541,19,74,75
18019,2371,8,70,131
18020,2516,13,100,492
18021,4183,41,62,193
18022,4324,17,124,366
18023,623,32,175,320
18024,3382,5,115,145
18025,485,9,65,826
18026,2888,43,170,790
18027,25,34,160,353
18028,1815,45,45,771
18029,1226,1,54,948
18030,1249,40,94,498
18031,779,15,94,755
18032,2843,32,73,745
18033,3701,34,125,364
18034,1583,35,85,722
18035,4849,49,30,295
18036,1714,50,158,873
18037,3592,28,111,167
18038,4522,17,155,178
18039,3139,46,92,232
18040,4756,11,109,392
18041,1518,23,77,662
18042,2733,26,120,652
18043,4643,46,136,256
18044,2964,5,5,331
18045,3864,26,138,137
18046,3769,6,33,410
18047,1497,43,135,402
18048,3728,34,132,871
18049,1736,42,113,223
18050,1344,13,92,21
18051,2268,25,174,600
18052,3916,2,141,778
18053,49,14,85,586
18054,2511,17,63,601
18055,3335,41,42,271
18056,3661,40,46,895
18057,1747,40,54,668
18058,496,39,18,157
18059,634,25,130,394
18060,4698,27,104,824
18061,2818,48,177,64
18062,2721,24,37,5
18063,176,49,152,588
18064,3161,33,166,90
18065,639,27,71,490
18066,3358,45,88,290
18067,4393,31,71,639
18068,475,48,74,116
18069,3828,38,171,224
18070,1647,15,175,314
18071,1959,44,171,383
18072,4121,40,117,525
18073,349,1,89,938
18074,637,11,119,685
18075,3615,15,48,886
18076,3821,33,133,661
18077,4323,48,101,187
18078,4134,32,54,489
18079,2618,25,124,84
18080,1205,39,120,385
18081,2162,33,66,119
18082,2180,29,7,324
18083,348,34,140,142
18084,1204,8,52,305
18085,983,11,118,751
18086,732,13,100,723
18087,2601,5,173,473
18088,453,50,168,695
18089,4074,19,61,702
18090,2895,21,89,983
18091,2235,3,94,930
18092,164,26,123,855
18093,1448,33,82,25
18094,3870,30,175,872
18095,102,22,32,636
18096,4055,5,96,241
18097,3708,19,89,341
18098,1453,9,116,794
18099,4787,24,122,274
18100,2659,39,161,548
18101,536,12,42,803
18102,1701,46,166,220
18103,1464,48,69,935
18104,4220,45,152,830
18105,4345,27,30,806
18106,1972,50,31,758
18107,1453,42,155,127
18108,1594,21,26,618
18109,713,38,179,907
18110,3656,35,105,939
18111,4343,32,71,847
18112,4577,36,73,431
18113,4085,33,86,734
18114,1449,43,102,846
18115,3649,17,19,672
18116,2014,5,130,462
18117,459,44,118,799
18118,2844,20,108,917
18119,593,23,176,255
18120,498,39,55,241
18121,2135,4,157,119
18122,2450,26,149,5
18123,4293,30,101,925
18124,2812,48,56,872
18125,27,47,62,633
18126,3917,46,170,656
18127,1718,29,73,503
18128,2254,34,127,491
18129,3643,10,41,769
18130,3656,20,79,591
18131,3299,24,112,822
18132,4699,34,166,110
18133,4458,37,39,762
18134,1284,13,43,267
18135,1087,23,178,876
18136,2016,10,122,395
18137,1716,22,148,562
18138,1727,45,92,47
18139,908,14,163,678
18140,3464,25,18,720
18141,4342,18,51,489
18142,4443,20,164,104
18143,4468,28,111,69
18144,809,8,81,630
18145,2897,5,106,360
18146,2171,21,21,857
18147,3129,20,128,0
18148,4256,44,128,911
18149,1151,16,168,813
18150,3679,20,121,574
18151,1335,25,174,999
18152,518,7,86,58
18153,1289,25,151,814
18154,746,36,139,783
18155,4516,10,59,45
18156,3968,40,162,79
18157,4236,16,80,422
18158,4803,4,124,476
18159,698,10,33,561
18160,3035,48,166,304
18161,475,31,166,409
18162,3977,12,90,989
18163,511,20,6,416
18164,538,32,159,362
18165,2261,2,51,275
18166,2945,11,104,228
18167,3875,20,61,374
18168,1367,23,126,332
18169,1062,13,149,583
18170,4329,35,102,479
18171,2308,17,158,465
18172,308,10,129,680
18173,4499,40,142,381
18174,997,38,43,266
18175,1285,14,13,566
18176,4846,19,29,229
18177,1130,32,152,558
18178,304,33,19,894
18179,3892,43,117,77
18180,855,25,95,871
18181,1746,25,143,817
18182,818,14,148,864
18183,3650,45,154,884
18184,973,44,156,360
18185,4134,38,168,790
18186,1179,36,150,60
18187,105,24,152,6
18188,255,41,12,270
18189,2536,39,19,846
18190,591,39,81,520
18191,525,13,129,212
18192,370,2,82,164
18193,4198,34,51,230
18194,2964,15,123,826
18195,664,48,156,667
18196,690,2,51,363
18197,2647,25,22,901
18198,2589,5,164,905
18199,1536,34,174,14
18200,2029,39,100,117
18201,1857,5,169,87
18202,3187,43,37,515
18203,2770,8,133,750
18204,2988,49,96,113
18205,4476,14,159,226
18206,1149,29,21,825
18207,781,30,50,654
18208,4406,37,83,243
18209,2154,4,99,420
18210,556,35,166,1
18211,3297,7,7,430
18212,3314,26,60,359
18213,4493,32,144,635
18214,2584,43,30,923
18215,3708,33,156,836
18216,3869,24,64,470
18217,3044,50,62,712
18218,3014,1,12,582
18219,3845,29,30,579
18220,1170,48,114,146
18221,3263,45,170,263
18222,4023,38,53,798
18223,201,38,47,781
18224,1891,21,25,28
18225,12,23,145,136
18226,1977,46,103,612
18227,1326,5,135,837
18228,3372,30,93,745
18229,4071,40,164,443
18230,3557,18,25,347
18231,4967,6,18,812
18232,366,5,140,329
18233,657,42,11,53
18234,161,18,103,812
18235,175,13,134,770
18236,3471,20,73,75
18237,4061,38,176,291
18238,545,21,70,650
18239,3855,4,22,456
18240,1762,13,148,389
18241,957,18,16,971
18242,452,13,112,749
18243,82,13,64,628
18244,1237,39,58,40
18245,4912,37,44,839
18246,447,35,175,936
18247,2166,38,154,716
18248,1620,40,8,445
18249,1794,27,25,106
18250,3315,26,155,392
18251,4845,12,174,339
18252,1174,2,95,103
18253,646,43,45,649
18254,379,20,148,40
18255,2656,35,100,922
18256,3585,10,40,692
18257,3734,8,126,3
18258,1141,40,21,9
18259,3736,46,95,560
18260,2014,36,139,914
18261,662,31,122,73
18262,4972,15,173,945
18263,12,42,106,47
18264,388,18,66,123
18265,3024,15,122,150
18266,3834,19,88,611
18267,1920,24,61,488
18268,4492,35,103,392
18269,2593,2,37,449
18270,2709,13,30,786
18271,4736,45,92,711
18272,100,9,28,729
18273,4553,35,35,637
18274,4077,2,31,690
18275,2772,46,53,227
18276,4170,16,77,266
18277,2378,46,163,258
18278,1864,36,157,763
18279,4020,2,20,444
18280,4271,16,113,477
18281,3759,8,138,721
18282,4593,1,91,144
18283,4524,18,115,882
18284,35,41,125,584
18285,2167,26,149,29
18286,3640,44,13,591
18287,3973,5,94,7
18288,3381,21,17,168
18289,3177,35,139,921
18290,176,40,22,4
18291,2154,28,105,324
18292,4688,26,49,749
18293,1587,32,156,151
18294,3659,48,36,333
18295,3003,50,11,380
18296,953,44,24,580
18297,4957,44,126,419
18298,2872,21,151,984
18299,4330,4,114,912
18300,2715,42,18,767
18301,3657,41,164,453
18302,2979,36,13,326
18303,1810,24,104,429
18304,2807,33,94,590
18305,4152,5,97,581
18306,3760,3,20,287
18307,3329,11,156,59
18308,2971,45,162,127
18309,4909,32,140,382
18310,3135,22,83,169
18311,1960,11,118,551
18312,806,38,142,26
18313,3101,22,168,615
18314,1576,4,28,4
18315,3731,39,140,444
18316,600,3,5,507
18317,2616,10,78,638
18318,3372,37,115,956
18319,612,19,106,975
18320,1950,18,165,307
18321,561,28,35,74
18322,2547,31,81,742
18323,627,17,66,344
18324,2812,24,39,383
18325,1611,1,176,252
18326,3263,5,179,833
18327,3783,32,164,987
18328,675,17,26,646
18329,3723,21,139,933
18330,49,41,138,178
18331,1387,43,173,382
18332,1903,22,16,625
18333,4723,39,172,256
18334,3568,39,135,465
18335,4373,34,104,843
18336,2095,14,47,756
18337,3843,16,78,688
18338,4312,5,12,455
18339,230,18,145,531
18340,3493,4,151,354
18341,1686,44,27,553
18342,1311,28,47,143
18343,4142,45,28,753
18344,633,27,135,544
18345,2423,6,146,999
18346,2751,11,165,600
18347,333,47,91,594
18348,1880,21,159,482
18349,507,17,144,783
18350,4213,31,50,911
18351,943,34,115,687
18352,636,13,50,600
18353,1590,23,86,991
18354,1463,1,148,310
18355,1992,4,62,747
18356,4965,30,146,667
18357,1735,31,89,712
18358,2264,47,175,721
18359,113,16,29,662
18360,2264,43,106,797
18361,427,3,147,444
18362,1067,12,78,95
18363,2812,12,162,343
18364,4380,11,48,714
18365,834,16,141,243
18366,230,29,96,636
18367,4481,21,86,537
18368,4255,45,143,394
18369,824,44,106,275
18370,2519,42,70,811
18371,3668,43,26,785
18372,4304,50,91,673
18373,4270,5,152,99
18374,1824,13,113,515
18375,1105,17,161,724
18376,1042,12,94,89
18377,708,17,45,653
18378,1384,1,127,857
18379,1892,8,116,396
18380,1303,16,97,601
18381,3022,15,87,40
18382,677,19,52,974
18383,2565,25,31,602
18384,3323,31,98,440
18385,4758,42,163,470
18386,1564,2,96,533
18387,1261,25,157,649
18388,3204,31,60,964
18389,2354,4,139,963
18390,358,4,74,49
18391,3235,12,167,611
18392,419,17,25,271
18393,4738,21,51,991
18394,3956,29,64,906
18395,1594,22,116,870
18396,4603,36,149,992
18397,1386,40,94,482
18398,4408,16,21,495
18399,2752,15,157,963
18400,245,30,166,470
18401,4573,46,30,322
18402,615,11,10,787
18403,250,13,14,192
18404,3094,23,85,507
18405,1596,40,135,288
18406,1930,41,63,137
18407,511,34,116,450
18408,3968,20,84,310
18409,4870,2,52,927
18410,1366,8,155,556
18411,924,18,95,186
18412,74,7,137,869
18413,809,43,170,286
18414,2879,31,80,468
18415,2268,22,89,471
18416,2127,28,11,634
18417,4331,25,149,87
18418,2205,1,13,435
18419,3680,32,93,137
18420,4738,25,178,773
18421,4717,48,41,731
18422,3659,16,139,640
18423,985,29,21,761
18424,1299,42,123,878
18425,3745,24,45,941
18426,3281,17,68,363
18427,3956,42,87,841
18428,2654,6,61,872
18429,3688,14,49,925
18430,2963,26,77,116
18431,2947,28,113,846
18432,3046,47,114,461
18433,860,36,140,958
18434,2086,31,114,855
18435,2728,27,113,62
18436,377,2,95,73
18437,4472,19,91,473
18438,4691,28,142,896
18439,2795,45,48,381
18440,1066,44,52,19
18441,3683,21,75,28
18442,2008,45,6,161
18443,3202,15,84,705
18444,1052,34,122,705
18445,629,40,10,641
18446,2374,3,84,967
18447,3975,1,93,821
18448,1184,24,49,856
18449,4842,43,14,273
18450,1278,27,141,748
18451,1952,9,36,720
18452,3922,24,6,285
18453,3425,17,25,263
18454,1326,28,135,681
18455,1172,39,97,749
18456,4317,4,125,668
18457,3770,29,27,50
18458,1872,45,169,850
18459,3632,28,40,119
18460,2311,37,18,868
18461,2344,29,19,407
18462,3387,44,39,465
18463,3068,29,124,649
18464,2340,5,26,655
18465,684,11,179,632
18466,876,2,40,561
18467,1055,4,19,552
18468,3754,10,125,745
18469,2603,39,100,565
18470,4015,44,163,811
18471,349,8,173,315
18472,4315,23,104,324
18473,1023,27,93,846
18474,450,23,78,22
18475,504,48,30,222
18476,86,34,34,605
18477,3323,35,126,838
18478,523,17,107,787
18479,3152,47,144,38
18480,3693,50,35,770
18481,2509,10,113,770
18482,630,2,115,926
18483,18,17,115,262
18484,1269,31,86,384
18485,1177,16,6,695
18486,1633,24,82,410
18487,4596,7,152,704
18488,4554,19,152,581
18489,3770,16,38,467
18490,3614,33,64,678
18491,115,36,38,107
18492,753,45,169,770
18493,4865,10,131,186
18494,2401,43,23,257
18495,1871,15,56,763
18496,2589,43,48,942
18497,322,3,90,351
18498,4322,2,159,506
18499,3828,43,42,275
18500,4457,42,96,483
18501,834,35,153,282
18502,4208,27,170,595
18503,212,5,17,786
18504,1257,15,97,694
18505,159,36,153,318
18506,2620,49,46,724
18507,1348,33,100,554
18508,3165,1,52,467
18509,3213,12,50,644
18510,911,42,118,374
18511,2452,41,82,915
18512,3804,9,61,715
18513,404,20,56,623
18514,1842,30,26,188
18515,2649,14,21,189
18516,1691,23,101,73
18517,3486,29,106,500
18518,1257,42,30,702
18519,4289,35,171,149
18520,3185,27,75,805
18521,1643,49,162,91
18522,3353,27,45,651
18523,523,30,165,614
18524,4446,3,54,713
18525,1945,12,171,239
18526,3572,47,32,60
18527,1561,31,150,610
18528,4748,37,78,815
18529,4731,27,132,235
18530,3595,47,70,231
18531,593,24,118,228
18532,3894,48,175,912
18533,2669,41,17,755
18534,3903,40,5,730
18535,756,11,164,307
18536,1300,27,93,557
18537,497,9,14,55
18538,4869,16,147,284
18539,2422,14,131,217
18540,1599,47,149,328
18541,4280,30,58,178
18542,4128,46,155,126
18543,4379,24,75,971
18544,4932,42,54,234
18545,3591,13,63,921
18546,4782,33,168,224
18547,462,9,10,735
18548,4967,49,113,330
18549,368,26,36,28
18550,2706,49,57,186
18551,3324,42,112,775
18552,166,45,73,792
18553,3687,50,87,723
18554,4083,13,6,148
18555,3048,21,47,3
18556,1729,29,44,291
18557,4698,28,8,682
18558,3670,24,79,732
18559,3175,13,178,82
18560,2174,42,109,153
18561,38,20,152,803
18562,4444,39,126,984
18563,2022,7,18,918
18564,734,41,103,997
18565,4522,48,113,475
18566,648,15,146,680
18567,3303,25,135,330
18568,320,35,25,348
18569,4608,13,65,939
18570,2554,43,6,305
18571,3179,8,153,467
18572,1723,21,14,776
18573,1757,6,95,727
18574,3679,10,122,686
18575,3779,49,151,112
18576,2516,41,80,168
18577,3848,21,84,268
18578,938,14,12,697
18579,765,45,105,961
18580,653,33,93,336
18581,4081,25,156,753
18582,3603,19,51,185
18583,2130,9,86,730
18584,4577,49,153,357
18585,3965,47,128,321
18586,4612,37,12,253
18587,187,36,151,160
18588,146,36,34,452
18589,4248,15,95,845
18590,1387,5,158,26
18591,4189,17,152,305
18592,2588,30,120,570
18593,2697,7,109,355
18594,4013,6,82,986
18595,4698,15,177,589
18596,49,46,68,462
18597,3330,10,34,154
18598,3590,6,174,698
18599,2589,42,160,695
18600,3482,41,62,890
18601,775,13,35,501
18602,4642,14,94,327
18603,1261,1,104,468
18604,650,33,132,673
18605,3440,19,63,304
18606,3049,9,115,731
18607,2024,37,120,727
18608,1081,49,16,656
18609,4271,48,49,377
18610,2075,12,70,248
18611,4243,5,108,371
18612,4964,6,164,767
18613,2313,11,173,325
18614,3475,38,102,933
18615,2306,10,73,466
18616,3261,15,9,0
18617,2875,50,67,677
18618,4839,39,8,537
18619,4806,28,119,196
18620,3311,3,45,707
18621,1351,16,144,280
18622,1094,45,169,876
18623,3777,17,102,627
18624,3097,36,59,496
18625,1855,19,49,57
18626,2267,4,160,428
18627,561,25,63,21
18628,4988,27,139,431
18629,4693,12,172,268
18630,4546,27,125,982
18631,2384,4,129,608
18632,1826,24,56,408
18633,1684,17,15,521
18634,1199,26,100,273
18635,1010,18,54,54
18636,1772,22,100,922
18637,1708,6,127,823
18638,4536,19,52,567
18639,2273,37,138,560
18640,2613,34,54,409
18641,4342,11,86,368
18642,1543,24,135,489
18643,1238,45,45,115
18644,2976,37,32,769
18645,1725,23,164,329
18646,2264,40,171,955
18647,283,43,151,83
18648,2621,4,133,293
18649,3287,18,165,130
18650,172,30,37,969
18651,3457,15,15,987
18652,1883,37,32,466
18653,2276,23,51,890
18654,2622,12,149,464
18655,601,4,78,107
18656,3791,4,76,564
18657,2024,41,141,427
18658,467,41,87,382
18659,3951,14,118,790
18660,3890,8,12,539
18661,4393,23,73,346
18662,2593,1,82,159
18663,1020,11,49,229
18664,1548,27,165,203
18665,4757,4,111,531
18666,4750,29,42,389
18667,4898,17,144,770
18668,4437,49,71,2
18669,704,19,108,790
18670,853,45,161,328
18671,306,49,154,32
18672,3579,24,166,931
18673,1934,44,74,831
18674,1788,46,103,395
18675,3788,41,171,701
18676,874,44,148,281
18677,1582,32,163,804
18678,3958,31,48,369
18679,4591,49,50,175
18680,3333,16,133,585
18681,1686,32,126,555
18682,1606,44,48,138
18683,896,42,88,978
18684,3264,34,91,452
18685,3425,35,88,279
18686,3854,37,100,226
18687,2347,16,50,603
18688,3532,21,76,349
18689,2475,13,165,530
18690,1862,18,177,709
18691,2764,2,98,311
18692,4853,33,135,304
18693,31,41,156,630
18694,4008,18,163,108
18695,3456,28,75,998
18696,243,37,44,722
18697,4782,35,78,498
18698,1499,37,19,56
18699,4669,12,123,94
18700,3423,40,25,633
18701,4004,8,25,491
18702,1660,25,64,778
18703,3229,7,110,958
18704,599,2,69,253
18705,2196,33,153,848
18706,70,33,73,144
18707,1394,40,114,881
18708,3660,49,30,782
18709,1650,23,79,965
18710,2282,5,59,445
18711,3683,14,117,671
18712,2684,8,50,167
18713,4563,20,74,138
18714,4653,18,136,377
18715,4990,23,177,268
18716,4932,29,58,336
18717,1311,7,176,27
18718,4714,24,91,752
18719,4230,46,100,465
18720,4104,25,124,155
18721,2076,14,40,943
18722,783,38,38,438
18723,3807,3,138,15
18724,1334,46,170,803
18725,3718,14,90,752
18726,4637,3,37,167
18727,1058,42,59,915
18728,2055,9,27,230
